artist|song|spotify_id|song_id
The Meters|Darling Darling Darling|1MNjyTVyhkBHQFCAoYVifl|SOLXZHN12A6D4F8DE0
Less Than Jake|Plastic Cup Politics|3bEUz1Y168KAWC7Vb7e0yz|SOKRGGA12A58A7D169
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKUAGP12A8C133B94
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLWZVR12AB01849C6
New Young Pony Club|The Get Go|4NE0mPF77mBHc7q9K8djGj|SOAOZNR12A8C13B456
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWGXOP12A6701E93A
The Pierces|Three Wishes (Gossip Girl Soundtrack Version)|3JqlvBYHgdJE7le7eVueuQ|SOOMEMR12A58A78159
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORGLPW12AAF3B3343
Camila|Alejate de Mi|0YMFTGEEdpgqm7OZhpQNcW|SOFDJSB12AB0183B5B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHFNKO12AB017C772
James Morrison|Under The Influence|6jXGwu3Faf6wQVSPVRMEyA|SOPKYCU12A6D4F7BBA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTWSXL12A8C143349
Justin Timberlake|LoveStoned/I Think She Knows (Don Zee Remix)|32FF5K6MPeeO3lRyw4g3VU|SOOGBWC12A8C140B96
Metric|Help I'm Alive|3GcH8qkC35CQc4xt6Dhz1r|SOEOJHS12AB017F3DC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGPBAW12A6D4F9F22
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEMEEP12A58A7C13A
Johnossi|Man Must Dance|3eC3vjM70I5jCxdbAvxDKq|SOWQHEB12AB0186C48
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONQEYS12AF72AABC9
Beck|Scarecrow|0fhREmkuJsjaVi48aGngEr|SOVQBMZ12A6701CC4C
Aventura|Dile Al Amor|2Bhmj4XK33InfhqKPxcJ1v|SOOCMSA12AB017F6BD
The Planet Smashers|Life of the Party|2gjL5vKXzRTMhWDX3x9a0q|SOKSRTY12A8C143C90
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJIVQV12A6D4F74D4
Sister Hazel|Mandolin Moon|6JpEt3AGt3q12kd2Dsf1xV|SOXSLAV12A6D4F80F4
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOMZPFR12AB0186DD7
Luther Allison|Low Down And Dirty|0pjspjaOCpc4Zi0kJ5tthb|SOMSZHB12AB018BC85
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONSCTH12A8C143BC3
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHBMZI12A6701FC29
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOOSQBY12A6D4F7476
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEQCMA12AB01891C5
Kanye West|Drunk and Hot Girls|7JWO6VLCToyysugzGEr55J|SOGKGLB12A81C22AFA
Chromeo|Rage!|2whlgMlJ1Rd73ulbRtjOFj|SOWKLEE12A81C232AC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLLNTU12A6701CFDC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUUZPU12A6701FB90
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOOJJCT12A6310E1C0
Bryan Ferry|Kiss And Tell (1999 Digital Remaster)|0wJEfoSHbqeadkjhmTzFzP|SOKDQSY12A6D4F76A2
Snow Patrol|Chasing Cars (Live In Toronto)|3SxOxTdyRW6bPyqRLvHFfE|SONTQUO12A6D4F7D8B
James Morrison|The Last Goodbye|0DrqFYXG6PXx7sWxyL95sX|SOFXOZW12A6D4F7BC4
Luther Allison|Easy Baby|3rxnenAD972qdtYRFdhgFz|SOGEESB12A8AE4828C
Luther Allison|What Have I Done Wrong|2UPcbae5XZ2Px0F92Gh9s6|SOLKAAM12AB0186358
The All-American Rejects|Don't Leave Me|6psef2C53YEZWXlKVrSM81|SOCBMFC12A6701D7BA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUSLAH12AF72A18BD
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSROFB12AAF3B4C5D
Carbon Leaf|Life Less Ordinary|11XZUSt2A4aTkch36KO2Ec|SOQWOWH12AB0184000
Johnossi|Press Hold|7622Xf8I3HlCYUVQBMBkvf|SOWGQWX12A58A7CFB6
The Mad Capsule Markets|CREATURE|!ERR: No Spotify Track ID Found|SOOQXVD12A8C13CA14
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOISNSU12AC468C0D8
Jack Johnson|Do You Remember|10CKKSNt6TXe44NmsD5P6Y|SOKUTUM12A6701D9CD
Tego Calderón|PEGAITO A LA PARED|1VZ3sPidgBaIRunmMdfLaA|SOLOWTK12A58A7BD16
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZJPMJ12A6701E089
Madvillain|Strange Ways|0Shov8sKo85de54ZthCdc2|SOPPEQW12A58A7A75F
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORPBGT12A8C140F18
Rise Against|Savior|0M5YQrXwslnrJETjpghqt6|SOUJVIT12A8C1451C1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLWRZI12A6D4FC4F0
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SORPBJG12AB017EA14
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGQJQX12A6D4F7E5B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPRNPL12A6D4FD323
The White Stripes|Fell In Love With A Girl|587nmRWSbKvsqXT1hR0IfV|SOPXLWJ12A8C132639
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVGLTY12AF72A39CD
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHIHSR12AB0184E8F
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOQQGBB12A6D4FCE33
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOJNNUA12A8AE48C7A
Thrice|In Exile|1ykwKgmQkeih848JQmDF4C|SOAFKSY12A58A79EA8
Katy Perry|Lost|0jg2vmWs74KnqACjw0T4pi|SOLMARC12A8C13FC61
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOALDLA12A6D4F8657
Luther Allison|Driving Wheel|6gFq3cNBDdtD9jykfxjJGB|SODLFLN12A8AE48298
Jack Johnson|Bubble Toes|5wRkuekwphInxpZE60U7SK|SOSPXWA12AB0181875
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXOBFN12A58A788BD
The White Stripes|Now Mary|2gajfEELiw5oKZSF9yIT8w|SOBCLCK12A58A7871C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOFTWWH12AB017AD0E
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEMUXL12A58A7B848
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHPRQX12AB0186127
New Young Pony Club|Architect Of Love|6FrgGMOOj8dc0ZJly3yEMP|SORMPHS12AB018B334
Chromeo|Momma's Boy|5UsEG1RuzFtEWvErPwMZog|SOIZRER12A8C137A26
La Roux|Quicksand (Standard Version)|7tJEz1dvnnO1hpfTLsp6HK|SOVJUBO12AB017E7D8
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONSQWG12AB01827CC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCWFOJ12AB018BC92
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTSUPP12A6D4FB9AD
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEIBQK12AF72A7186
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOMVLTO12A6D4FB0B4
Tom Petty and The Heartbreakers|You Got Lucky|44LNuBj1mvYf72YzJo9e27|SOADZWN12A8C136C60
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLIKZP12AB017FB5F
Janet Jackson|Together Again (Jimmy Jam Deep Remix)|7dvat9bAUF7Uk85qDVMqsS|SOCPROP12A8C1336EE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWOXGY12AB018178B
Luther Allison|Bloomington Closing (Early Version)|21b2GCuOP1PwEgJ0PIYu22|SODKJXH12A8AE482A3
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWWNDT12A8AE49A4C
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWLTOC12A6701E1B4
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHYSXA12AB0186704
Luther Allison|Cold As Ice|2Myo1jy3U8HY9m5SmUkbSk|SOPIPNM12A8C13F241
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPPXIF12AB0184EB7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWPASM12A8C142B88
Band of Horses|Is There A Ghost|0ZQYMP3hAzPACCEVHkZz1C|SORRYFP12A8C13A08D
Blitzen Trapper|Furr|11MWcx5AxODCegkETJ25VH|SOTKWNM12A8C145B71
Angels & Airwaves|Breathe|13GGf9FYOVVmKuudG0Kqhy|SOOMVIQ12A3F1EA127
Luther Allison|Little Red Rooster|75hYm3OaFwP7o2ZoobGe85|SODBPWP12A6D4FBAA8
Daft Punk|Around The World / Harder Better Faster Stronger|4NU4KObRn91huO75gx5CMP|SOJJHCR12A8AE464DE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOERCVO12A8C1425DF
Madvillain|All Caps|1BAJpa7mrs0A8cHsA2enqx|SOWXDLP12A58A75FC1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZFQCZ12AB0188669
Babasónicos|Asi Se Habla|0Hz8eaDCASgEdOb4xcxyct|SONOJBY12AB01822CC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODUGQV12AF72A6803
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOXNZOW12AB017F756
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOQMWJG12A6701E1AC
La Roux|Tigerlily|1WGQaObMCisGMk287bpjkW|SOVFQSG12AB017E7D6
Lady Gaga|Paper Gangsta|2iY7jqy8zBlbk5RliSfTH1|SODXRTY12AB0180F3B
Madonna|Who's That Girl|16cb7NuPz7j0BrQGXKo3zd|SOABQTG12A6701F3DB
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOYFQVR12AB018ACA5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGBHNS12A6D4F54FA
The White Stripes|Hotel Yorba|28EaXQKz3T5ag7CRZFMQur|SOLTQZY12A8C13262F
Eliza Doolittle|Skinny Genes|37YJT6X0BS9lNTd92bKzcx|SOHYHVD12AC468E498
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKDDXH12A8C1409E5
Frost|Fifteen Hundred Miles (Through The Eye Of A Beatle|!ERR: No Spotify Track ID Found|SORYRNK12AB0180283
Sly & The Family Stone|Somebody's Watching You|2ok8xqMkIkg05vFTewccZo|SOKDYXV12A8C135C47
Luther Allison|Rock Me Baby|0scWSN8g0AQXGUbK4pDw3I|SONZEGL12A6D4FBAB8
Shania Twain|Nah! (Red Album Version)|0oSeIKmteMy1HSOcgsTZrB|SOBABRB12A6701DF4B
No Doubt|A Little Something Refreshing|06zIKwQIXgRWurPXA1ojGr|SOFRBIA12A6701C7AD
The Killers|Who Let You Go?|24BO3LuN4nrvR9QwoUSB0b|SOIXKRK12A8C140BD1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKAQBY12AB0185614
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWWMSE12A6701FC2E
Yeah Yeah Yeahs|Dull Life|2IF0lVDrx79liBKURCBm56|SOIYFAI12AB0181E6B
Miike Snow|Song For No One|17IAXgNMA2wFbPYxG5GnyC|SOCCYYG12AB0184DE8
Train|Always Remember|4zWi6aT5YhvPlR04R1sQX9|SODRUCE12A8C141123
The Bluetones|Sleazy Bed Track|43n2r40uvvkcyxEE1RHqhq|SOSNNHB12A6D4F785D
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZVIBF12A8C138DE7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPMQFR12A6701FC26
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOKOXWU12AF72AD1BC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGTDJQ12A8C13324F
Nirvana|(New Wave) Polly (BBC Mark Goodier Session)|1HJqqr3o08kM5q7V9sD8am|SOWIMSG12AB017E9FF
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOIDDNJ12AC9071B90
Linkin Park|In The End|138JuTi1U3WIROalXod9FB|SOPVQLJ12A67AE2281
Luther Allison|Dust My Broom|4tOKDYp9k1joMe8bR2VYHz|SOLVVGR12A6D4FBAD3
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOQWYAQ12A6D4FB9A3
Luther Allison|Now You Got It|7xDlX5FNpDN1EVLKOj1oGi|SOFTWOM12A8AE48292
The Dingees|Summer|1UZs3kglTF7NQ9FTEdXxZX|SOWCCHF12A81C216F4
Aesop Rock|Daylight|1nJ5EkhlOsScOKsrQKNNYd|SOXLIIZ12B0B807997
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCBEGS12A6D4F34CB
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSXQAY12A8AE48B67
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOORFBA12A8C13E49E
ZZ Top|Gun Love|5myr3wYMSaZ9Af5dfAK0Va|SOHAKUO12A81C205BD
Yeah Yeah Yeahs|Gold Lion|0ZxlWWronnmSO4KitM4WXl|SOWGEWN12A6D4F789B
Röyksopp|You Don't Have A Clue|1eQkFzbwKQIKzwkdd0X4Qu|SOBTIYZ12AB0181A16
Luther Allison|San-Ho-Zay|0ZDdKfjwqCb0VdOLSjm49g|SOUVCPX12A8AE482A2
Lily Allen|Blank Expression|1t076fhGy6PEEFSJ6YV46A|SODQBES12AAFF4444C
Florence + The Machine|Rabbit Heart (Raise It Up) (Jamie T and Ben Bones Lionheart Remix)|3wQiRldZlQjAS9FcNI9Rsk|SOOWVNN12A8C140775
Florence + The Machine|I'm Not Calling You A Liar|0AosnSuC2OxvOfnRO41ZSb|SOILFUU12AB017C75F
Tilly and the Wall|Beat Control|3YRJOK1PvU7rNDM6cAWiP0|SOHHBCH12AB017DC80
Triumvirat|Waterfall|1hmcu4gSunXb9RJGQgd86b|SOPIEIJ12A6D4F8F81
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONSXKP12A8C138B24
Sam Adams|You Girl|06FA3wuWGv7gFwW55SV0Ya|SODRDZR12AB0188EF8
Sté Strausz|Le million|05KYNdE7hQHsEsoKp8T9Nh|SOZZTNF12A8C139916
Kings of Leon|I Want You|28HbsxoaQzLoWIrmGtwWCH|SOPDRWC12A8C141DDE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOVDLZN12AB0185BEA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTKJIZ12A6D4F733A
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLCJYI12A8C1340FA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOFLOUP12A58A78897
P.O.D.|Thinking About Forever|4wRYGPg8XIf4WscYLygfkF|SOKXZOK12AB01815D5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSVQNK12AC468D6BE
The Killers|Ruby, Don't Take Your Love To Town|26FWpp3TtjM3y16EBKTPNP|SOEMIJG12A8C140BE1
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSBGZJ12A8C134285
Johnny Winter|Broke and Lonely|5aNtqV5Z0RISRK6V6DFoPy|SOITJFI12A8C136BC8
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUPCXQ12A81C222D9
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEHWGF12A6D4F8B2B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONKAUE12A8C143EF2
Sam Adams|Coast 2 Coast|35n3G5kmcfUrSFe3WooOIi|SOKUWEX12AB0188EF4
No Doubt|Brand New Day|1OQWd0nl8k5x1HCbrQuhoN|SONQPMH12A6701C7AF
Metric|Front Row|0YaBzDadoBDgXA09evFdJs|SOVCHUK12AB017F41F
ZZ Top|Give It Up|6Ts8ji8ACwYD9DKs5dsWHG|SOKTBXM12A81C205CE
Wild Cherry|Don't Go Near The Water|2E21OSb4BlF2WIuilhcX5q|SOBVGWK12A8C135237
No Doubt|Doormat|0LaVum8Y6WrVjgeU8ZrWQF|SOGQWBV12A6701C7A9
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBIXYH12A8C13ADD4
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOOUHHW12A81C205F9
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEEBRU12A8C143A5C
Tom Petty and The Heartbreakers|Here Comes My Girl|3xDLOuTVvp1XAScI0uBJ6i|SOPCVIN12A58A78FAA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPBAZT12A6D4F8E88
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZSFWF12A6D4F93D5
Washed Out|Lately|3oEAm8bn2zIOZZ9DtyiH2C|SOPAHGI12AB018E064
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODLOYF12AB017BBCD
Lady Gaga|Speechless|2PjDWdGvvbLQfRRTQIZPmv|SOXGQEM12AB0181D35
The Pussycat Dolls|In Person|07MASMFa7IVrjfVPXzzUcQ|SOPMDSY12AF72A0C6F
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOIWBJU12A6701CBE7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONOSAZ12A8C13D452
Phoenix|Lasso|75uPDEpN4FEwrcIMljH2oT|SOZVUCT12A8C1424BE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBCNJU12A8C13F270
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOTEGWG12AB01897AC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOMRMKA12AF72A0867
No Doubt|Don't Speak|6urCAbunOQI4bLhmGpX7iS|SOCVBFV12A6701FB94
The Pussycat Dolls|Magic|0kWVFNf5d6hydMCnSk4wf8|SOCHXEH12A8C1425D2
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOWWCNJ12A81C1FFA5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBBVDC12AB01806C6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOINNXQ12A6D4F8C30
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSVCMS12A6D4F522E
The Saturdays|Lies|24KH2O29T2T57RBzAK51YQ|SORFYZX12AB017DB8C
The Killers|When You Were Young|1aadO9bdRZXDGtu5LxUOX1|SOZVCRW12A67ADA0B7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGCWZS12A6701FCAC
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOEDAHV12AB018E05E
Kings of Leon|McFearless|4MJ2i39ccvaQl8GhatEmES|SOWNIUS12A8C142815
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCHTHF12AB017E206
The Pussycat Dolls|I'm Done|1H8fMGS0Q339b1Vv26yMhQ|SOVDYZE12A58A7AA62
The Raconteurs|You Don't Understand Me|1dJaVMVFxLJK9b1rbFgWk2|SOPYOLH12A8C13B5E5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOSMMEW12A8C134F96
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZVAIE12A6701D273
Bryan Ferry|The Price Of Love|1y2iC7vfqo5JSQ7yzXkg2D|SOEVQRN12AF72A5D9E
Rihanna|Te Amo|0vU7Vb42qkjeSsmmNG5g3W|SOHZPIK12A58A7CCAE
KT Tunstall|False Alarm|1KjIvP3tcnze7H2owZTkxO|SOXDLOE12A6701F62E
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZUPDR12A8C137FB6
James Morrison|Undiscovered|0kN21smu51cNfB4qU1M5OD|SOZBNIT12A6D4F7BBE
Red Hot Chili Peppers|Turn It Again|0M8OXeWVVqA1Dsc3kVh3QV|SONAJAS12A6D4F98EA
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODXFAS12A58A7B24B
Foo Fighters|Stacked Actors|6hiUYBPiNeAEI3TknyH4wk|SOFGUAY12AB017B0A8
Cancer Bats|French Immersion|2CWDks212rIT3zz76JkRBq|SOSEZVV12A6D4F8CAB
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHWVJJ12AB0185F6D
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHQQLV12AF72A4DD7
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOBJQMP12A8C141CF2
Tom Petty and The Heartbreakers|Runnin' Down A Dream (Live at Stephen C. O' Connell Centre, Florida)|13iWv4sRVYtyR1XhGs6jij|SOWVEND12AB0183608
Maroon 5|Nothing Lasts Forever|0rJYUPywHqYI1kZU6z2x2b|SOQDMKM12A58A7A9B2
Eric Clapton|Layla (Live - Unplugged)|4CXeem9TNdH5M8unnKbZcD|SODSAHJ12A6D4F8A26
No Doubt|BND|67zScJlCZAhJsIMCYyDSbj|SOTZKXC12A6701C7A3
Lisa Loeb|Let's Forget About It|4Zev0QKcnLhwqbu9XkOl5r|SOCDHGM12A58A78788
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOGJFUU12A8AE47D26
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOYSZFQ12A58A7C2DD
Beck|Girl|0RCBZCVH7nUJWu7wZmwPLw|SORFHBD12A58A7C3E3
Streetlight Manifesto|A Better Place, a Better Time|1iuuYxDEvi10YjuKBoyG3e|SOINPKF12A6D4FDC75
Parliament|Let's Play House|1R74inuLZEjedyBwZUrLM0|SOBXKOQ12A6D4F82AF
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOPPJMH12A6701D270
Parliament|Wizard Of Finance|0MwNNqWv3zdUFexEFvSrYd|SOTQTAW12A8AE45D73
Sly & The Family Stone|Remember Who You Are|0T8OxtlmNlDp9t1NxRGCKW|SOZKOLK12A58A7CD05
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHHMIE12A670209D6
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOHTCVN12A8C134E46
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOIZFIO12A6310DBBE
Francisco Bochatón|Corazón divino|1DB6Utz9CpAPOAcB3rVFhV|SOSAZVI12A8C1401E8
Bryan Ferry|This Is Tomorrow (1999 - Remaster)|1Fx4CwNk149AGjCmcUAECA|SOTKLFP12AF729E7BB
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOIHOIQ12A8C138593
Edward Sharpe & the Magnetic Zeros|Desert Song|543jmwThISbv24rx8YFLLo|SODYMJB12A8C141FD4
Commit Suicide|Human Larvae|5bLHgnb5V1BPgjijS3N8yc|SOJZJNV12AB0185F7F
Isaac Hayes|No Name Bar|5UDXWrGj2pNSPuPqpO6LOO|SOVIVGL12A58A7DAE4
Bo Diddley|Before You Accuse Me|1lsyVlEFxnqXKe8KYqo4K5|SONJWWI12A8C13541B
Vieja Trova Santiaguera|Aquellas Pequeñas Cosas|5lqwDd12wZoqozBFrWnrNu|SOFKTQG12A8C136CD2
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SODEAWL12AB0187032
311|Get Down|3MQttfJ83MOvnP3vnWm2Ei|SOIXKIM12A8C144A85
Grand Funk Railroad|Bad Time (2002 Digital Remaster)|4KaGbVrb2hwZ10lNha8ITY|SOHCJAW12A6D4F7A6E
Darwin Deez|Radar Detector|2GdwQWfD9J4yZY4VbgdsCU|SOECCQW12AC468675B
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOQZYYE12A8C13A793
David Arkenstone|Big Bounce|6U2v3KaSb9pgd8VF1sn4yM|SOCQEHT12AB017F37F
Commit Suicide|When Nothing Exists|5YFVZGKTU3dOL5G6p2jzaX|SOMVEAW12AB0185F4F
The Jesus and Mary Chain|Inside Me|2I1Vm5NAshiBLbPqFser3a|SOXIRAW12A6D4F8A39
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOZILIA12A6D4F868A
The Cheetah Girls|Shake A Tail Feather|0utYXvJeCGn7l40NkPrbw8|SOQCBWP12AB017F805
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOIFBNX12A67ADF6B3
The Jesus and Mary Chain|Sidewalking|3BAlXWEj2dwWKwDzX6tgym|SOBXCDM12A67ADF7D5
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOCQXPE12A58A7A964
GG Allin|Unpredictable|1tK7VVubupVwhi2pSopcmU|SOIPRFR12A8C13813D
KT Tunstall|Stoppin' The Love|6GBUtIZ8X7aoFpGMAv9P5y|SOXFAMY12A6701F630
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOLHFOM12AB017F654
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SOUXYNJ12A6D4F71D2
Coldplay|Help Is Round The Corner|1AmYC6YsrtkxpTfiv3nFBn|SOJZXJQ12A6310F132
The Jesus and Mary Chain|Head On|1xFC2u0ADQgJNNsEwZn2nF|SOOQMEL12A67ADF7D6
R.L. Burnside|My Eyes Keep Me In Trouble|17EHeeOeOs3hCkwIcYNMUY|SOJVGJW12A58A803CE
!ERR: No artist name found|!ERR: No song name found|!ERR: No Spotify Track ID Found|SONJBQX12A6D4F8382
Rory Gallagher|Philby|5GpVLVAImyyANMDsrnNNXK|SOKVVQA12A8AE48838
