artist|song|spotify_id|song_id
Blue Highway|V-Bottom Boat|0jOXlUh4FIKGzDxUxelJsV|SODWCQG12AAF3B33A0
Blue Highway|Where Did The Morning Go?|1AUuVXlkVuVykSU1oSNtSQ|SOISRSR12AAF3B3389
Blue Highway|Wicked Path Of Sin|6rUTXZVd8si3iS977Kaw9j|SOYAWUU12A58A79ACC
Blue Highway|Wondrous Love|1kiaW0BmiS65bAXkMYYoVS|SORGTKF12AAF3B334D
Blues Traveler|Freedom|24XLPD6Nzz5ZPFctYElnqM|SODSKAV12A679AE569
Blur|For Tomorrow|4tS1IcYP6LY3ksX5pBfp1I|SOLHJZE12AF72A881A
Blur|Girls and Boys|0cRVy5HCrvByvYMyeNW76k|SOXSMGP12A6310DFA6
Blur|Star Shaped|64XoeMHCa7GA1wOKfaz3ys|SOZLWTZ12AF72AB229
Bo Diddley|Before You Accuse Me|1lsyVlEFxnqXKe8KYqo4K5|SONJWWI12A8C13541B
Bob Marley|Reggae On Broadway|7jvAm13pQMrerGJeRa9B5t|SOKCEXR12A6701C3EB
Bombay Bicycle Club|Evening / Morning|5pgMo9OHTqpn2F4hc1yoLR|SOFJVZB12AB017D033
Bon Iver|Flume|6WlS5FP9XcB410zta3C67v|SOJEVHC12A8C13C3E5
Bon Jovi|My Guitar Lies Bleeding In My Arms|2MpPAzCjFc4JGDSzVPhu25|SOJTVZF12A58A7C426
Bon Jovi|Put The Boy Back In Cowboy|4g409z9rQJf46OIB6Ed5p5|SODTUQJ12A8AE46D43
Bon Jovi|Thief Of Hearts|6HbCR3edPF1R8qQSzxSVgm|SOIGGWG12A6D4F85D4
Bon Jovi|Why Aren't You Dead?|3xSWd9tazXkKB32yQ3uuYe|SOTFAXT12A3F1E9AA9
Boney James|Breath Of Heaven (Mary's Song)|2IxGa7flgCJurNiOz5M8BW|SOOJBOF12AC90972D9
Bonnie Raitt|Tangled And Dark|6YCMmNAdiflEXA5Elny783|SOYRMUM12A67ADE67E
Boston|Foreplay/Long Time|0U7EJzP1l2Bv8umKNjJ4iJ|SOQXDXM12A8C134E8E
Boston|Livin' For You|6SHUWuLv7eOEYpucgEKWyx|SOWLKQE12A8C135B60
Boston|Peace Of Mind|5LmVvyT5euUol9Bb0JYD9v|SOFINSL12AF729F063
Boston|Tell Me|1urJafrpc0m6xYbODs3Rb7|SORLEYP12A8C132F9E
Box Car Racer|All Systems Go|02btjGzUpsq1DYIkNRvEhX|SOEYFKI12A8C137F5A
Box Car Racer|And I|24dxf9FmCkG4KrNtRBkc6n|SOFQPIW12A6D4F5BCA
Box Car Racer|Elevator|1xQimiwuEvH1a5Z8duBp3V|SOFCVVJ12A6D4F5BD0
Box Car Racer|Instrumental|0QFqCFzvwpUONZxvu6SUjw|SOAMQIH12AB0180DCA
Box Car Racer|The End With You|1qUz5OLsvrbjgngGnVmo4Y|SOZDFPF12AB0180DC1
Box Car Racer|Watch The World|1cw2ffbF80f6yG3E6PWG58|SOMBENG12AF72A87B7
Boy Crisis|The Fountain Of Youth|1sqQYVogdtYvBPYOas2X3D|SODAVAM12AB0181BD7
Boys Noize|Arcade Robot|2zNVBvTPMPXrxgR7OOfLmB|SODSESK12A81C2178C
Boyz II Men|You're Not Alone|5FF94YaQQTRXAfIrLGerNo|SOFNMXV12A67021358
Brant Bjork|Searchin'|3d5L66tCUvYeg9VQMTg4Qi|SOUNSQC12AC9071827
Brazilian Girls|All We Have|4ss7E2nudVSMq5AiCCVjNE|SOWFLDK12A6702106D
Brazilian Girls|Homme|5swb7fwVJcSp765iZdoiTg|SOTRZGX12A67021065
Brazilian Girls|I Want Out|0StHyqbR2V8OR9mJWgbPYJ|SOUVPAX12A58A7CCC1
Brazilian Girls|Internacional|4Qc8iulsorHhEOmBBVdLHc|SODDMTN12A8C139B6F
Brazilian Girls|Me Gustas Cuando Callas|73txdBQJL6YcODXg8Rt89r|SORODDP12A6702106F
Brazilian Girls|Ricardo|0UdtGZLteQRZ01RIXRucBj|SOGOLIT12A8C139B72
Brazilian Girls|Ships In The Night|1kg7gc3aAasKuxaA3kH6wJ|SOXTCJY12AF729FF59
Brazilian Girls|Strangeboy|5Eb8XnQBrCZHnOdXY93dKw|SOSKLZC12A8C139634
Brian McKnight|When You Wanna Come|0ORTW0jMJPxkePtKUNbtQr|SOIVCHW12A670214C3
Brick|Ain't Gonna Hurt Nobody|00O6rEs0nJoFun2EKIa6Lg|SOFYFHM12A8C133F90
Brick|Menace|2YhIsCo32UZN5QqXZuCeaw|SOBKDUJ12AB01862EB
Brick|No Reprieve|4fIjouwLRW74k0wm9uv3kK|SOWHEQY12AB01862D9
Brick|Swinging Low|5ydGkxrBogGeshIWkIH4Cf|SOGXLXM12AB01862DE
Bride|Rattlesnake                (Snakes In The Playground Album Version)|6efZd27mbfyeDWXk7oBqmL|SONNVJM12A81C22C6E
Brilliant Red Lights|Declaration of Purpose|2durAOMFJ2mEugDyDQjUpR|SOZFCIZ12AB018199D
Britney Spears|I Will Still Love You|1h0mVmNf5Z0VQcT6N1nvDV|SOVKTLC12A8C142E88
Britney Spears|Touch of My Hand|3ZDtuq8i8bRYcEcyMy1iHK|SOCTNJJ12A8C13EA3F
Britney Spears|You Got It All|4CxKXxtRjg2jZC9Bk4nxtS|SOSUOFB12A8C139B58
Brother Ali|Freedom Ain't Free|5FM59j29VDwTsnxKd926mM|SODMFUU12A6D4F6AAE
Bryan Ferry|Is Your Love Strong Enough?|1wW3N3WrE76MiKmDyEzEbc|SOJHSZC12A6D4F82C6
Bryan Ferry|Kiss And Tell (1999 Digital Remaster)|0wJEfoSHbqeadkjhmTzFzP|SOKDQSY12A6D4F76A2
Bryan Ferry|Slave To Love|1evX2s51wa6nRTYkaNf00j|SOHVMIL12A6D4F8963
Bryan Ferry|Smoke Gets In Your Eyes|4CNbS5mDKqfyq5gGjDmEFq|SOCFRWP12A6D4F8F7A
Bryan Ferry|The Price Of Love|1y2iC7vfqo5JSQ7yzXkg2D|SOEVQRN12AF72A5D9E
Bryan Ferry|This Is Tomorrow (1999 - Remaster)|1Fx4CwNk149AGjCmcUAECA|SOTKLFP12AF729E7BB
Bryan Ferry|Tokyo Joe|2kKtD6RIpFSdNtp2TEUrXf|SOMGCZK12A6D4F8767
Buddy Guy|Are You Losing Your Mind?|6Frnrx4WT5Shi47qudLIqb|SOSQOOQ12A81C20348
Buddy Guy|You've Been Gone Too Long|3Ird63SFsI3letbMflKFcC|SOSDWEX12A81C2035E
Buffalo Springfield|Go And Say Goodbye|1P8BIkHqRzR73F1SuNGO24|SOJOUKJ12A58A7E6AB
Buggles|Technopop|0dMcVuvxA7Oq4S61hY7x9o|SOGYBZZ12A6701C979
Buju Banton|Champion (Remix)|5iAiuVlswNFFMk3g8nB0Lp|SOTMVJG12A6701C500
Buju Banton|Gun Unnu Want|4MsbwKA27MlkBCfeAnB4VA|SOSMSNR12A58A7D11A
Buju Banton|Sudan|25hZTtCMqL7Qa4hMd0ll7a|SOVXUYJ12A8C13898C
Burning Spear|Farover (2002 Digital Remaster)|5JgiuXHdGvtoQ27vqYcHCH|SOJTCUW12A58A7B6B6
Burning Spear|Mister Garvey|0CCVcM8WBRG7Cx32s1mXKJ|SORMKBX12A6D4FAADD
Burning Spear|Road Foggy|1lDxzZab6aGZcRct1pjhYY|SOHLISD12A67ADA559
Butthole Surfers|"P.S.Y. (From ""Piouhgd"")"|0dVkzntNIs4opWPkocTV8G|SOSMJRZ12A8C1396F7
CCCP Fedeli alla linea|Aghia Sophia (2008 - Remaster)|1x293rIwCPYwY7rjOBX3tA|SOQTHZW12A8C1400F8
CSS|Alala|4vzbp7PGnYRv0XALPW5ZJx|SOWRGDS12A6D4F94EE
CSS|Beautiful Song|133ZeS1kxjDCqEKUaWbx3G|SOWAHSY12A8AE48253
CSS|Let's Make Love And Listen To Death From Above|65zqvZxSG4vsVxELceEc4s|SOBKQUT12A6D4F7013
CSS|Off the Hook|3BYA1Aplm3tanB2BwpWxAD|SOUNTZZ12A6D4F94F2
CSS|This Month, Day 10|4ndkOx6iR5QpWoIbXolvI3|SOLXIGY12A6D4F94F5
Caetano Veloso|O Samba E O Tango (Live 1995)|45j3uzeK9GRA0hl4qaBzjT|SODEAJC12A58A7769F
Cage the Elephant|Ain't No Rest For The Wicked|0BKR4QaJXDPcOb22guDY1p|SOJTLHS12A8C13F633
Cake|Frank Sinatra|6wiXnlnF9df34GFIo8Ez3I|SOWUTFF12A8C138AB2
Cal Tjader|September Song|5cwm0Tq8gR0NTfqHZp9FyO|SOAEEGL12A81C2181E
Calexico|Banderilla|0aoYuCQ4X1i4aYqVwlc27M|SOHRGHQ12A8AE46A1F
Calexico|Bisbee Blue|4iecI9YYSgxiHnGYEoIba9|SOOYHZU12AAF3B51FD
Calexico|Black Heart|3s5aIY6GIuPxB2dacU5K6O|SOHTKMX12A6D4F3D88
Calexico|Bloodflow|0e4jYnyXvuo3ZqEtbdomCn|SOTCJDZ12AB017FC3F
Calexico|Cruel|1DBCuORRO7bPRM4RrV1dMT|SOITICP12AAF3B51F0
Calexico|Deep Down|0Nn0XMVJS4XWRknDCYpOdH|SOFHFRI12AAF3B36DE
Calexico|Frontera|603Z0IFZr54dQHZzuDpg80|SOKBPRZ12AB017FC4E
Calexico|Gypsy's Curse|3oZEXK8H4xoyo7NkcxTwwo|SOAKWPE12AB01841A6
Calexico|Missing|3diXazFx4397e2gp2IrZ3r|SOKIXDM12AB018156F
Calexico|Old Man Waltz|16wGhQMYtVAcdg9mIeznzk|SOZSJLQ12AB01815BB
Calexico|Panic Open String|4IFVi4avmsYW83SOdaYUqn|SOZTAUL12AAF3B36B0
Calexico|Roka|5RG6Fw4HxMozRCtfbAOj2a|SOHUJGZ12AAF3B36C0
Calexico|Stray|18U9uHhc6RDbb97sYietVD|SOIRSJB12AB01815B7
Calexico|The Black Light|6pTPSl5Qw49xz0Y7uUIt8l|SOGIFYK12AB017CCB5
Camané|O Meu Amor Anda Em Fama|0suAVGC6MxAerrc9fuNMjX|SOCPRSC12A8C13B758
Cameo|Talkin' Out The Side Of Your Neck|6BefKiH7HSdQYe6VRWpxhz|SOLYJCF12AF72A3E8E
Camera Obscura|Before You Cry|4eUZvEytBMpW4sNvrLRHU0|SOFKEOL12AC9097626
Camera Obscura|Hands Up Baby|3Mak1gk57OB36DfovxKSPk|SORXQQP12AC960DAB3
Camera Obscura|Honey In The Sun|1QfJOlMXTQrO7zGiUDadJi|SOTLTXQ12AB0182257
Camila|Alejate de Mi|0YMFTGEEdpgqm7OZhpQNcW|SOFDJSB12AB0183B5B
Camila|Me Da Igual|11zfnuX8Co43EDkjHvM2TJ|SOTCYEF12A8C1430DA
Camila|Perderte De Nuevo|4dCGqRe8e0hhEgEHmoAUvl|SOBHWHZ12AF72A409D
Camila|Todo Cambio|6eBLQ9OzU6jKtK4dGzAHIq|SOMGKXK12A8C1430B3
Camper Van Beethoven|Yanqui Go Home|7fzTrRQxCcVZK0cmoN70zr|SOBBODG12A67AD97B7
Cancer Bats|French Immersion|2CWDks212rIT3zz76JkRBq|SOSEZVV12A6D4F8CAB
Carbon Leaf|Life Less Ordinary|11XZUSt2A4aTkch36KO2Ec|SOQWOWH12AB0184000
Caribou|Lalibela|7jGAUfhZmTLH2ZS0c0WybC|SOKWQAS12AF72A2686
Carlos Baute|Dentro y fuera|5ZI3J7tFy3mWgUMakMwjf5|SOHNTWI12A8AE44678
Carlos Baute|Me faltas tu|2WAo5RFIzclf8GiPoDtKlB|SONHOKK12A8AE47302
Carlos Baute|Quien dice que no duele|1hlFNPvicrIZ4jM65omumP|SOZZFWG12A6D4FA002
Carlos Baute|Se que menti|7IYekpxE8M4JLR4YY3m0w2|SOYZQPZ12A6D4FA001
Cartola|Tive Sim|0b39g01pl1lRSNDaQDmWVl|SOFLJQZ12A6D4FADA6
Casiotone for the Painfully Alone|Holly Hobby|1kZn46g7OSUZGrreO3VVHS|SOAGNIK12AB017D37C
Cassie|About Time|6L1xhVHCJGvOfzTQoqabXR|SOFDERE12A58A7AEC8
Cassie|Ditto|5aNZst0uN1vAT6hu5tgV4A|SOEAQHH12A58A78F59
Casual|A Little Something|1WDlXpAIagDhV06hZw8LHK|SOCKRRL12A8C13C4AB
Cat Power|(I Can't Get No) Satisfaction|4v2laH2faHbBeDumWMLHIZ|SOGHXWQ12A8C13D65C
Cat Power|Naked If I Want To|1OUqJd6d8GsPnej5jE7dDJ|SOETHEK12A8C13D667
Cat Stevens|I Wish, I Wish|7CkuB7MC4zDYQcru8KMy54|SOQSUBD12B0B80820D
Catupecu Machu|Opus 1|2c3Z8pQVP0oyKyh1X2caam|SOESGZQ12AF72A3DB2
Charlelie Couture|L'histoire de Bernard Workers|6Y133ddEZ33WPCPTITUaT4|SORNCHR12A6D4F6322
Charles Wright & The Watts 103rd Street Rhythm Band|Doin' What Comes Naturally|66XBGoh3z6upFMnr1UbwqE|SOXFYUK12AB01879EF
Charles Wright & The Watts 103rd Street Rhythm Band|I Got Love|6Jqp6f3Zs4rvHjoUxctwrM|SOVGSFC12A58A7AF6D
Charles Wright & The Watts 103rd Street Rhythm Band|Keep Saying|6KYckx2ACj8rCz1pjyqOwY|SOPXJOW12AB018A562
Charles Wright & The Watts 103rd Street Rhythm Band|Love Land|3o3o6WmJpl3t7D3yAVstmc|SOBQLMC12AC3DF496C
Charles Wright & The Watts 103rd Street Rhythm Band|One Lie|7djeHs7a8qUbgOO0ItDt6D|SOWVFYW12AB0187A09
Charles Wright & The Watts 103rd Street Rhythm Band|Sweet Lorene|1JDnQgAugyqQyaceC8dYmO|SOKDDFQ12AB018A556
Charlie Louvin|I Don't Want It|5xSZ82DwWuIWlUMX0se33D|SOOJEVE12A58A7CB0E
Charlie Louvin|I Think I'll Live|2TxSRQiP7xz4vKxabdlpx1|SOPABZM12A6D4FC668
Charlotte Gainsbourg|Le Chat du Café des Artistes|37oj52zRlQ3rhw2TuP9H0w|SOSYGHA12AB0186AEC
Chiddy Bang|Opposite Of Adults|59XxVT3uQS6NRWWXYSceSG|SOUNNWW12AB018795D
Chris Botti|It Never Entered My Mind|4u4tvrBxSxja1NGxwXr9y9|SOFPCHW12A8C13E130
Chris Brown|What's My Name Featuring Noah|2NXlnqlTQdu1GBXJc9Dvli|SOYYNFE12A8C13CD00
Chris Isaak|Blue Christmas|0KoHuYnsMJdXCh2LdRkndJ|SOKSQYH12AB018A1C4
Chris Isaak|The Christmas Song - in Duet With Michael Bublè|3dzycfMZOhyC5owPuwDI0a|SOLZECT12AB0188E52
Chris LeDoux|Cadillac Ranch|3wgkhZNYWTIALJuJM1hB5d|SOMPEEF12A6D4F7E32
Christina Aguilera|Come On Over (All I Want Is You)|6A2grumevqNyxe1Q5Q0Cll|SOCJCVW12A8AE47537
Christina Aguilera|Enter The Circus|0jIM6mfHgrSzvcBNBiS1ty|SODKHFC12AF72A8AAB
Christina Aguilera|Genie in a Bottle|0Ve9NtjjLDfMNk8DbcfEW6|SOPRFNT12AB017F8E9
Chromeo|Fancy Footwork (Laidback Luke remix)|1YZlqqXoVznFIRNu3pqBhB|SOSJDQJ12A8C13D4A9
Chromeo|Momma's Boy|5UsEG1RuzFtEWvErPwMZog|SOIZRER12A8C137A26
Chromeo|My Girl Is Calling Me (A Liar)|7rfA1fj3PLUo9KEz79GBdV|SOGZQHS12A8C137A12
Chromeo|Opening Up|0n23ipv3l6dljfNOpXpx6c|SOSFZBK12A8C137A1E
Chromeo|Rage!|2whlgMlJ1Rd73ulbRtjOFj|SOWKLEE12A81C232AC
Clara Hill|Hard To Say|6EriE4kQ0pAIkHLFR3hgK1|SOJSXJY12A8C13E32E
Cold War Kids|Audience Of One|5DsSvxciLPwyoBv65096wB|SOFUUEH12AB0185F34
Coldplay|Bigger Stronger|5DJtltTQQvcFhP65SFqKxq|SOJSBDW12A58A7CC54
Coldplay|Brothers & Sisters|4E1puwynQif5GJqPEXj35p|SOFPZCI12A58A7CF79
Coldplay|Help Is Round The Corner|1AmYC6YsrtkxpTfiv3nFBn|SOJZXJQ12A6310F132
Coldplay|I Ran Away|1DQoNwxygxmQVH972Ha75w|SOBGBUO12AF72A3513
Coldplay|In My Place|2aXZp30TocFnABRPF1Isrl|SOMRYYN12A6310F0F3
Coldplay|Life In Technicolor|703Uj6WfqL9HrN4kpfGgPR|SOCLQES12A58A7BB1D
Coldplay|Now My Feet Won't Touch The Ground|6MxAZ7jlS7CVtJjP3R480l|SOGERWW12AB01858A2
Coldplay|One I Love|5YahO7aySL2lyj6DW2tS9q|SOEHTZE12A6310F0F2
Coldplay|Only Superstition|4eJNA83TrqZ3S6LSyK8rSf|SOPOFVZ12AF72A191C
Coldplay|Shiver|6LFG5WLD8KWSb308OU35q9|SOSVPIE12A6D4FA873
Coldplay|Sparks|7D0RhFcb3CrfPuTJ0obrod|SOLJWIQ12A6D4FA875
Coldplay|Spies|2mLgOcRkEgq89j8WstUpui|SOTRQEJ12AF72A45D7
Coldplay|Swallowed In The Sea|2u2WL5N3KnQnykOZi3fxL6|SOAUBGU12A6701C57A
Coldplay|We Never Change|5TB6QgrF0RPIxSCGfRDLoe|SOHWBGO12A6D4FA87A
Coldplay|Yellow|3e0wYnFxkqinmtXebYPMSt|SOPXKYD12A6D4FA876
Colossal|Brave The Elements|1nX2vcloyW4FzROGWluQDd|SOQGSUC12A8C13B66D
Combichrist|Get Your Body Beat|1WTa6co0zKMgyex8FoKMjV|SOJSRFH12AB018916A
Comeback Kid|Wake the Dead|4j7naGNzx29YhInirEBgf3|SODHZLF12A8C136CC1
Commit Suicide|Human Larvae|5bLHgnb5V1BPgjijS3N8yc|SOJZJNV12AB0185F7F
Commit Suicide|When Nothing Exists|5YFVZGKTU3dOL5G6p2jzaX|SOMVEAW12AB0185F4F
Cosmo Vitelli|Robot Soul (Radio Edit)|2gIVqrC5BG8BMeO9r1qtCr|SOSYOHI12A8C144584
Craig David|Don't Play With Our Love (fka Trust Me)|21ofR46TnuHMLKOEiZM001|SOGOKIA12A8C13E9BA
Craig David|Hands Up In The Air|3LvghmNPolOac7uiQpPBSA|SOBZBQR12A67ADA92F
Craig David|My First Love|0tURiIkMf6gBqaqVgQeQyK|SOOIGSX12A8C1415F3
Craig David|Top Of The Hill|5F4M56N6W5zL5nsWhOYkFh|SOUERVX12A8C13E9BD
Cream|Cat's Squirrel|2nZhrWtQm8NKEF7MWpPSl0|SOSBYAJ12A679AE5CD
Crosby, Stills, Nash & Young|Ohio|0ToHhkK4qtwEyKOxhQpMbJ|SOKJILN12AB0182BC9
Crystal Castles|Alice Practice|5Nyn4uFxtPQP2SicqcgsLL|SOBQODG12A8C13ECFF
Crystal Castles|Baptism|2JP3U1GBVnsajsbfMPOtlW|SOCXMRE12AB018AE72
Crystal Castles|Courtship Dating|1MqTfbSz56yfmS7TixZXTq|SOYZKVX12A8C13A181
Crystal Castles|Empathy|353nozahFbZW3ay2GwMDwt|SOMQCVJ12AB018AE7F
Crystal Castles|Good Time|2tFbloFLjBJWURh7BGGgBW|SOZQKSV12AF729F22B
Crystal Castles|Knights|6kkvgNWMJpoAsfWsnXrbfb|SODJCKV12A8C13ED5D
Crystal Castles|Love and Caring|2Vi6lV4foP3DukGoNBcqNJ|SOFXDDO12AF729E290
Crystal Castles|Mother Knows Best (Original Version)|2nhlpLDgzYSi9nzyIeXpzx|SOIZYWB12AB018BE1B
Crystal Castles|Reckless|1rV253fybkiePhlFYhtmQ7|SODMRBV12AF72A03BB
Crystal Castles|Suffocation|4S53ZtKlJE99CkHj4u5IQg|SOZKBQS12AB018AE82
Crystal Castles|Through the Hosiery|3k7GOElhwhDAS2maH1X9iD|SOAXEYH12AF72A2E76
Crystal Castles|Untrust Us|4heOEGH6d9DoYo7o3BvGJP|SOHTRMF12A8C13E4EB
Crystal Castles|Violent Dreams|02ihGyi1NUZrhIYPUzyWyP|SOLGLZI12AB018AE8B
Crystal Castles|Year Of Silence|48NdPcIvE5x666kAE6NwKF|SOVWLMV12AB018AE77
Crystal Castles|xxzxcuzx Me|1KF87QO4znXp8frsUtfdpb|SOSKKKY12A8C13ED21
Cuentos Borgeanos|Cuenta Despacio|1Ux3gRKIK9HhWmyVo5Q2VH|SOKNPNH12A8C13C54B
Cuentos Borgeanos|Eternidad|3Ba9BaWl0TRpfEth93Twy1|SOFDYLK12A8C13C551
Cuentos Borgeanos|Océano|70Ro4wrKdZdi2bny7SxIvE|SOBLKZU12A8C13C55E
Cuentos Borgeanos|Si Morir|5n9J4LoaQ5MZNEFxXzR6Qs|SODWIDX12A8C13C574
Curtis Mayfield|Can't Say Nothin'|0w3FFyoLff7Z39YhOxBz0J|SOSKPMX12A6D4F918C
Curtis Mayfield|Give It Up|5GU5w93qlrvTIdhZEfSgeJ|SODEHFX12A6D4FD8D4
Curtis Mayfield|Wild And Free|20EEUzuosrE77u9EoL0SGi|SOMRARJ12A6D4FD8CF
Curtis Mayfield|[Don't Worry] If There's A Hell Below, We're All Going To Go|7j0TYIdCwPVSCUQsWPuC6e|SOSROSV12A6D4F9A72
Cut Copy|Out There On The Ice|5EWBsFwAYnIiA8qbhk6mHx|SORKVID12A6D4FC6D2
Daddy Yankee|Ven Damelo|5sNG8GqXCEL9y0sVPsbpG9|SOBAQLJ12A8C13A6C4
Daedelus|Muggle Born|0nJvHbB2Voz91EvFOqBJTx|SOJPLOV12A6D4F654E
Daft Punk|Aerodynamic (Daft Punk Remix)|37YWwmlRl1GonSwjRuOiEq|SOVOOSP12A6310F1AC
Daft Punk|Around The World / Harder Better Faster Stronger|4NU4KObRn91huO75gx5CMP|SOJJHCR12A8AE464DE
Damian Marley|Kingston 12|1fQLwhzv7u4JmfpGCcMJYR|SOJUALN12A8C1422A6
DangerDoom|Benzi Box|1sQJBWNnEilrbw0eZzR1jK|SOOQJRQ12AB017B84B
DangerDoom|Benzi Box (feat. Cee-Lo)|0TbNJ528Suh1ucjN9P2EIo|SOPCPCV12AB017B856
DangerDoom|Mince Meat|6Ihyb6wumMsAyeegF7AUpg|SOCMZOW12AB017B857
DangerDoom|Sofa King|1NcWo3IKO9W04H3GehcBDE|SOWJAGE12AB017B517
Danielson|Smooth Death|1xf919TR0r14I41ErQ0ABs|SOLNSZG12A6D4F8273
Danity Kane|One Shot|0Tv9luXQVEx12rW55jqfcj|SOYMXMF12A6D4FCDA2
Danzig|Evil Thing|5iDFzbCwnHCejkXAgpMuY7|SOAOJVJ12A58A7A5D7
Danzig|Not Of This World|6E5xdNOBMKC08t0OEXSELz|SOKMVUW12A6D4F6929
Danzig|Possession|1oNihWYBNqm0VtcqiiS9Pr|SOUGQAR12A6D4F692E
Danzig|Soul On Fire|4tSHnJnFr9jzeI54zHba0N|SOGBZQO12A6D4F692B
Danzig|The Hunter|2Q0AqZAt4gNk0qlKJlWv44|SOICTRS12A6D4F6930
Darkel|At the End of the Sky|1stLU5XcYQgpXfWfzFxKE1|SOGWXDF12A58A7E199
Darkel|My Own Sun|3VUMb5JvUTVqRXtFDyb3TH|SOXOJUR12A6D4F8EF6
Darwin Deez|Radar Detector|2GdwQWfD9J4yZY4VbgdsCU|SOECCQW12AC468675B
Darwin Deez|The Bomb Song|0yXU5X5Et0BkqMalnu52ft|SORYMHE12AC46890E5
Darwin Deez|The Suicide Song|2h93piXTmrH9AdoX3gUkqZ|SOQAKBX12AC46890D6
Darwin Deez|Up In The Clouds|1srcApLJja4M8niJZRdEqx|SOKHLLQ12AC46890D8
Datarock|Give It Up (Kissy Sell Out's 4x4 Cello Mix)|24RwEf3szKBI8RkZAfuH96|SODZVMN12AC3DF81C6
Daughtry|Breakdown|5g7Bh0m5Kookb4WsqwJbdG|SOLIGOA12AF72A29D6
David Arkenstone|Big Bounce|6U2v3KaSb9pgd8VF1sn4yM|SOCQEHT12AB017F37F
David Bisbal|Cuidar Nuestro Amor (I'll Never Let Go)|5pmBhk7OZi1cVodJReuChw|SOFMYUE12A58A79CEE
David Bisbal|Desnúdate Mujer|5kSE69FysDaKsuxEiASSnZ|SOMWWUJ12A8C131E57
David Bisbal|Permítame Señora|5sGPkV0hUohv6vwkWHcEsV|SOYKQJF12AF72A3BA4
David Bisbal|Torre De Babel (Reggaeton Mix)|1UN6ZBp3gp4ribiJ9LTCeC|SOUTCSS12A67ADA0CE
David Bowie|John, I'm Only Dancing (Sax Version) (1997 Digital Remaster)|6L1e0NXv19D2bz1kAeaIR0|SOEYIND12A6310E02E
David Bowie|Oh! You Pretty Things|2i0yg0D9exh3KVWpbEG0WN|SOPGPTD12A6310E032
David Bowie|Shining Star (Makin' My Love)|6y7x1LiIaIA5OfdiqWgF3Z|SOOKHSV12A58A7B823
David Bowie|Suffragette City|1aAVrscsMmDPYun8kJnOh2|SOHUXJQ12AF729F8FE
David Bowie|The Pretty Things Are Going To Hell (Stigmata Film Version)|0OTrdMds7mEj6ursWDVAGq|SOMGYPL12A8C13833B
David Bowie|Uncle Arthur|2cCNKFnajap3jNGtiPnav0|SOOFOXX12A8C13FB0D
David Gray|Babylon|1ARoEMYpuQ05jZkmWDBwQe|SOWQEXV12A6701E3C4
David Guetta|Just A Little More Love (Elektro Edit)|5GfRXlprVPGWC9h0WTY1yb|SOEXPSJ12A6D4F7DFA
David Lee Roth|Stand Up|5HlaPoizGrZAclPPH8ZXS4|SOHSFGD12AB0189677
David Lee Roth|Yankee Rose (Spanish Album Version)|4VkYucHICJgcbLZkNlZDcH|SOTJCZJ12A58A7E54B
David Sylvian|Wave (Version)|5pUSP8bLHhAN3qGLMY9AWv|SOWYOIZ12A6D4F7DFD
David Wilcox|Elephant Story|0Ys6AGvebEtPQkfUfWpXWD|SOMRKNE12A8C13E979
De La Soul|Shopping Bags (She Got From You)|09q2FxCghNibTjfqfnV1mJ|SOVDHFJ12A58A7FB44
DeVotchKa|Such A Lovely Thing|17tpe2GANISxCnJoFODqt6|SOMDMXZ12A8C13B17D
Dead Kennedys|Bleed for Me|3AbYQi11L5RDO9QY6EjgOG|SOWPAWK12A8C13EB09
Dead Kennedys|Halloween|4QL6epCx6rlUbDG4TF3sj9|SOZQSGL12AF72A9145
Dead Kennedys|Well Paid Scientist|2kTFSkDlGLE48WTHJ9BJ3o|SOCOBQM12A8C13EAF1
Dead Kennedys|Winnebago Warrior|5LcCtjR8QLtoNecXfEt38w|SOUEZGI12A8C13EB02
Deana Carter|She's Good For You|4omsXaECoHAHF7Mnay7zzN|SODYCOO12A58A7955E
Death Cab for Cutie|I Will Follow You Into The Dark|2pKilbsvdFFYevstcoSvyH|SOOYDAZ12A58A7AE08
Death From Above 1979|Blood On Our Hands|3d7OqqIoiiYLssr9lqmIAH|SONBCVL12A6701DAF9
Death From Above 1979|Romantic Rights|3nmFRyyOuoRu69fbEw5YZ7|SOINDRZ12A6701DAF6
Death by Stereo|Unstoppable|35OV4OdbwuK1FCwfL7N9Tg|SOWRDRH12A58A78373
DecembeRadio|Find You Waiting|5vgpxU7aE2uOMQVExCNuNX|SOOHOAE12AF729D88B
Deer Tick|Art Isn't Real (City Of Sin)|1oRVikK3KwsH7ZA5TaOC7M|SOLEWHB12AB01831B3
Deer Tick|Baltimore Blues No. 1|5JWmaVRVjvR1lrVKI2t7FP|SOLQPSI12AB018223F
Deine Lakaien|Over And Done|4LbO2pzBtVQnHvrYEIwNPO|SOKTQRV12A6D4FB7FE
Deine Lakaien|Supermarket (My Angel)|5EubSirF59FOdBwSQfXj1S|SONDSKS12A81C22868
Del the Funky Homosapien|What Is A Booty|5ftfMUrmZtWT7gy7nhPAF8|SOUTFHV12A8C146B80
Del the Funky Homosapien|Ya Lil' Crumbsnatchers|2iuWFTWjyChteXPDAdBfmr|SOVVITW12A8C146BD0
